date,advancing_stocks,declining_stocks,total_stocks,URSI
2025-01-10,20,164,194,10.869565217391305
2025-01-13,117,51,194,69.64285714285714
2025-01-14,43,119,194,26.543209876543212
2025-01-15,149,28,194,84.18079096045197
2025-01-16,114,47,194,70.80745341614907
2025-01-17,137,32,195,81.06508875739645
2025-01-20,58,115,195,33.52601156069364
2025-01-21,46,116,195,28.39506172839506
2025-01-22,40,135,195,22.857142857142858
2025-01-23,160,18,195,89.8876404494382
2025-01-24,94,73,195,56.287425149700596
2025-02-03,79,98,195,44.632768361581924
2025-02-04,168,16,195,91.30434782608695
2025-02-05,115,62,195,64.97175141242938
2025-02-06,69,95,195,42.073170731707314
2025-02-07,70,105,195,40.0
2025-02-10,30,147,195,16.94915254237288
2025-02-11,118,55,195,68.20809248554913
2025-02-12,82,78,195,51.24999999999999
2025-02-13,99,74,195,57.22543352601156
2025-02-14,116,56,195,67.44186046511628
2025-02-17,87,77,195,53.04878048780488
2025-02-18,109,61,195,64.11764705882354
2025-02-19,159,24,195,86.88524590163934
2025-02-20,85,85,195,50.0
2025-02-21,72,102,195,41.37931034482759
2025-02-24,93,74,195,55.688622754491014
2025-02-25,84,80,195,51.21951219512195
2025-02-26,65,95,195,40.625
2025-02-27,108,63,195,63.1578947368421
2025-02-28,65,105,195,38.23529411764706
2025-03-03,91,81,195,52.90697674418605
2025-03-04,63,112,195,36.0
2025-03-05,21,159,195,11.666666666666666
2025-03-06,154,27,195,85.0828729281768
2025-03-07,80,81,195,49.68944099378882
2025-03-10,63,100,195,38.65030674846626
2025-03-11,104,69,195,60.115606936416185
2025-03-12,53,117,195,31.176470588235293
2025-03-13,22,158,195,12.222222222222221
2025-03-14,57,115,195,33.13953488372093
2025-03-17,115,56,195,67.2514619883041
2025-03-18,74,109,195,40.43715846994536
2025-03-19,52,122,195,29.88505747126437
2025-03-20,68,104,195,39.53488372093023
2025-03-21,61,98,195,38.36477987421384
2025-03-24,71,100,195,41.52046783625731
2025-03-25,109,57,195,65.66265060240963
2025-03-26,61,112,195,35.26011560693642
2025-03-27,55,114,195,32.544378698224854
2025-03-28,51,123,195,29.310344827586203
2025-03-31,52,123,195,29.714285714285715
2025-04-01,129,41,195,75.88235294117646
2025-04-02,76,89,195,46.06060606060606
2025-04-03,1,192,195,0.5181347150259068
2025-04-04,34,157,195,17.801047120418847
2025-04-08,1,192,195,0.5181347150259068
2025-04-09,21,164,195,11.351351351351353
2025-04-10,192,0,195,100.0
2025-04-11,169,21,195,88.94736842105263
2025-04-14,132,49,195,72.92817679558011
2025-04-15,38,144,195,20.87912087912088
2025-04-16,55,123,195,30.89887640449438
2025-04-17,121,40,195,75.15527950310559
2025-04-18,138,42,195,76.66666666666667
2025-04-21,58,118,195,32.95454545454545
2025-04-22,29,154,195,15.846994535519126
2025-04-23,165,19,195,89.67391304347827
2025-04-24,125,37,195,77.1604938271605
2025-04-25,85,85,195,50.0
2025-04-28,86,79,195,52.121212121212125
2025-04-29,77,87,195,46.95121951219512
2025-05-05,145,31,195,82.38636363636364
2025-05-06,81,87,195,48.214285714285715
2025-05-07,105,65,195,61.76470588235294
2025-05-08,142,30,195,82.55813953488372
2025-05-09,60,102,195,37.03703703703704
2025-05-12,132,37,195,78.10650887573965
2025-05-13,128,37,195,77.57575757575758
2025-05-14,113,57,195,66.47058823529412
2025-05-15,92,78,195,54.11764705882353
2025-05-16,61,116,195,34.463276836158194
2025-05-19,39,141,195,21.666666666666668
2025-05-20,115,49,195,70.1219512195122
2025-05-21,68,106,195,39.08045977011494
2025-05-22,47,128,195,26.857142857142858
2025-05-23,83,92,195,47.42857142857143
2025-05-26,163,19,195,89.56043956043956
2025-05-27,132,41,195,76.30057803468208
2025-05-28,67,109,195,38.06818181818182
2025-05-29,73,103,195,41.47727272727273
2025-05-30,39,146,195,21.08108108108108
2025-06-02,130,50,195,72.22222222222221
2025-06-03,120,51,195,70.17543859649122
2025-06-04,76,87,195,46.62576687116564
2025-06-05,70,99,195,41.42011834319527
2025-06-06,38,141,195,21.22905027932961
2025-06-09,37,144,195,20.441988950276244
2025-06-10,90,74,195,54.87804878048781
2025-06-11,88,74,195,54.32098765432099
2025-06-12,145,22,195,86.82634730538922
2025-06-13,36,149,195,19.45945945945946
2025-06-16,166,15,195,91.71270718232044
2025-06-17,101,73,195,58.04597701149425
2025-06-18,59,102,195,36.64596273291926
2025-06-19,66,98,195,40.243902439024396
2025-06-20,76,89,195,46.06060606060606
2025-06-23,74,109,195,40.43715846994536
2025-06-24,102,62,195,62.19512195121951
2025-06-25,80,86,194,48.19277108433735
2025-06-26,84,91,194,48.0
2025-06-27,91,71,194,56.17283950617284
2025-06-30,129,36,194,78.18181818181819
2025-07-01,58,117,194,33.14285714285714
2025-07-02,127,40,194,76.04790419161677
2025-07-03,69,100,194,40.828402366863905
2025-07-04,124,48,194,72.09302325581395
2025-07-07,136,44,194,75.55555555555556
2025-07-08,134,35,194,79.28994082840237
2025-07-09,102,70,195,59.30232558139535
2025-07-10,101,68,195,59.76331360946746
2025-07-11,73,112,195,39.45945945945946
2025-07-14,130,53,195,71.03825136612022
2025-07-15,62,116,195,34.831460674157306
2025-07-16,135,39,195,77.58620689655173
2025-07-17,118,54,195,68.6046511627907
2025-07-18,106,74,195,58.88888888888889
2025-07-21,53,118,195,30.994152046783626
2025-07-22,127,44,195,74.26900584795322
2025-07-23,129,43,195,75.0
2025-07-24,109,59,195,64.88095238095238
2025-07-25,128,50,195,71.91011235955057
2025-07-28,159,25,195,86.41304347826086
2025-07-29,13,178,195,6.806282722513089
2025-07-30,130,51,195,71.8232044198895
2025-07-31,97,82,195,54.18994413407822
2025-08-01,77,102,195,43.01675977653631
2025-08-04,138,43,195,76.24309392265194
2025-08-05,54,123,195,30.508474576271187
2025-08-06,162,18,195,90.0
2025-08-07,135,44,195,75.41899441340783
2025-08-08,98,85,195,53.551912568306015
2025-08-11,122,49,195,71.34502923976608
